Assuming page size is 4 KB
8
8

Global6: Testing associativity of L1 TLB.
   entries, array size (KB), stride (KB), latency
   44,   62.22, 1.414062, 186.611914
   44,   73.91, 1.679688, 186.824707
   44,   88.00, 2.000000, 186.494824
   44,  104.50, 2.375000, 186.760156
   44,  124.44, 2.828125, 186.597266
   44,  148.16, 3.367188, 186.752344
   44,  176.00, 4.000000, 186.504102
   44,  209.34, 4.757812, 186.727148
   44,  248.88, 5.656250, 186.403223
   44,  295.97, 6.726562, 186.847656
   44,  352.00, 8.000000, 186.503027
   44,  418.69, 9.515625, 186.697754
   44,  497.75, 11.312500, 186.210449
   44,  591.94, 13.453125, 186.891113
   44,  704.00, 16.000000, 186.489648
   44,  837.03, 19.023438, 186.850391
   44,  995.50, 22.625000, 186.458594
   44, 1183.88, 26.906250, 186.794531
   44, 1408.00, 32.000000, 186.488965
   44, 1674.41, 38.054688, 186.981934
   44, 1991.34, 45.257812, 186.544629
   44, 2368.09, 53.820312, 191.286426
   44, 2816.00, 64.000000, 191.982031
   44, 3348.81, 76.109375, 193.353613
   44, 3982.34, 90.507812, 194.305859
   44, 4735.84, 107.632812, 195.814063
   44, 5632.00, 128.000000, 197.457031
   44, 6697.62, 152.218750, 197.821484
   44, 7964.69, 181.015625, 197.761230
   44, 9471.69, 215.265625, 197.459766
   44, 11264.00, 256.000000, 197.448535
   44, 13395.25, 304.437500, 197.678711
   44, 15929.72, 362.039062, 197.493066
   44, 18943.72, 430.539062, 197.343359
   44, 22528.00, 512.000000, 197.468945
   44, 26790.50, 608.875000, 197.560742
   44, 31859.44, 724.078125, 197.421484
   44, 37887.44, 861.078125, 197.310059
   44, 45056.00, 1024.000000, 197.471875
   44, 53581.00, 1217.750000, 197.377832
   44, 63718.88, 1448.156250, 197.356152
   44, 75774.88, 1722.156250, 197.489648
   44, 90112.00, 2048.000000, 197.456641
   44, 107162.00, 2435.500000, 197.471191
   44, 127437.75, 2896.312500, 197.468750
   44, 151549.75, 3444.312500, 197.754883
   44, 180224.00, 4096.000000, 197.410645
   44, 214323.66, 4870.992188, 197.511426
   44, 254875.16, 5792.617188, 197.631152
   44, 303099.50, 6888.625000, 197.598340
   44, 360448.00, 8192.000000, 197.448145
   44, 428647.31, 9741.984375, 197.287305
   44, 509750.31, 11585.234375, 197.316602
   44, 606199.00, 13777.250000, 197.761133
   44, 720896.00, 16384.000000, 197.439551
   44, 857294.62, 19483.968750, 197.412793
   44, 1019500.97, 23170.476562, 197.607617
   44, 1212397.66, 27554.492188, 197.659961
   44, 1441792.00, 32768.000000, 197.393555
   44, 1714589.25, 38967.937500, 197.512695
   44, 2039001.94, 46340.953125, OOM.
   44, -1769508.69, 55108.984375, OOM.
   45,    0.35, 0.007812, 186.947363
   45,    0.35, 0.007812, 187.126465
   45,    0.35, 0.007812, 186.950684
   45,    0.70, 0.015625, 186.981738
   45,    0.70, 0.015625, 186.827637
   45,    0.70, 0.015625, 187.023047
   45,    1.05, 0.023438, 186.434277
   45,    1.05, 0.023438, 186.603613
   45,    1.41, 0.031250, 186.429297
   45,    1.76, 0.039062, 186.626563
   45,    2.11, 0.046875, 186.540234
   45,    2.46, 0.054688, 186.781445
   45,    2.81, 0.062500, 186.579785
   45,    3.52, 0.078125, 186.780957
   45,    3.87, 0.085938, 186.444531
   45,    4.57, 0.101562, 186.811523
   45,    5.62, 0.125000, 186.483789
   45,    6.68, 0.148438, 186.722852
   45,    8.09, 0.179688, 186.730664
   45,    9.49, 0.210938, 186.762305
   45,   11.25, 0.250000, 186.461133
   45,   13.36, 0.296875, 186.817773
   45,   15.82, 0.351562, 186.567383
   45,   18.98, 0.421875, 186.845508
   45,   22.50, 0.500000, 186.531250
   45,   26.72, 0.593750, 186.911523
   45,   31.99, 0.710938, 187.023926
   45,   37.97, 0.843750, 186.532422
   45,   45.00, 1.000000, 186.514941
   45,   53.44, 1.187500, 186.697070
   45,   63.63, 1.414062, 186.623437
   45,   75.59, 1.679688, 186.831055
   45,   90.00, 2.000000, 186.520410
   45,  106.88, 2.375000, 186.775000
   45,  127.27, 2.828125, 186.567285
   45,  151.52, 3.367188, 186.726758
   45,  180.00, 4.000000, 186.460645
   45,  214.10, 4.757812, 186.724121
   45,  254.53, 5.656250, 186.381641
   45,  302.70, 6.726562, 186.828418
   45,  360.00, 8.000000, 186.470313
   45,  428.20, 9.515625, 186.739258
   45,  509.06, 11.312500, 186.209766
   45,  605.39, 13.453125, 186.919336
   45,  720.00, 16.000000, 186.483691
   45,  856.05, 19.023438, 186.809668
   45, 1018.12, 22.625000, 186.421387
   45, 1210.78, 26.906250, 186.807520
   45, 1440.00, 32.000000, 186.462109
   45, 1712.46, 38.054688, 187.015625
   45, 2036.60, 45.257812, 186.513379
   45, 2421.91, 53.820312, 191.166113
   45, 2880.00, 64.000000, 192.056348
   45, 3424.92, 76.109375, 193.427832
   45, 4072.85, 90.507812, 194.417285
   45, 4843.48, 107.632812, 195.600488
   45, 5760.00, 128.000000, 197.494043
   45, 6849.84, 152.218750, 197.805957
   45, 8145.70, 181.015625, 197.719727
   45, 9686.95, 215.265625, 197.503223
   45, 11520.00, 256.000000, 197.486719
   45, 13699.69, 304.437500, 197.651855
   45, 16291.76, 362.039062, 197.483691
   45, 19374.26, 430.539062, 197.388477
   45, 23040.00, 512.000000, 197.434473
   45, 27399.38, 608.875000, 197.588281
   45, 32583.52, 724.078125, 197.396289
   45, 38748.52, 861.078125, 197.339453
   45, 46080.00, 1024.000000, 197.470313
   45, 54798.75, 1217.750000, 197.358008
   45, 65167.03, 1448.156250, 197.333301
   45, 77497.03, 1722.156250, 197.528320
   45, 92160.00, 2048.000000, 197.474121
   45, 109597.50, 2435.500000, 197.492383
   45, 130334.06, 2896.312500, 197.440039
   45, 154994.06, 3444.312500, 197.730762
   45, 184320.00, 4096.000000, 197.412402
   45, 219194.65, 4870.992188, 197.484863
   45, 260667.77, 5792.617188, 197.641992
   45, 309988.12, 6888.625000, 197.616211
   45, 368640.00, 8192.000000, 197.466797
   45, 438389.30, 9741.984375, 197.274609
   45, 521335.55, 11585.234375, 197.344922
   45, 619976.25, 13777.250000, 197.693652
   45, 737280.00, 16384.000000, 197.451172
   45, 876778.59, 19483.968750, 197.394727
   45, 1042671.45, 23170.476562, 197.574316
   45, 1239952.15, 27554.492188, 197.606152
   45, 1474560.00, 32768.000000, 197.427930
   45, 1753557.19, 38967.937500, 197.484082
   45, 2085342.89, 46340.953125, OOM.
   45, -1714399.70, 55108.984375, OOM.
   46,    0.36, 0.007812, 186.945605
   46,    0.36, 0.007812, 187.094336
   46,    0.36, 0.007812, 186.933398
   46,    0.72, 0.015625, 186.992578
   46,    0.72, 0.015625, 186.858008
   46,    0.72, 0.015625, 187.006836
   46,    1.08, 0.023438, 186.411426
   46,    1.08, 0.023438, 186.620215
   46,    1.44, 0.031250, 186.440918
   46,    1.80, 0.039062, 186.636621
   46,    2.16, 0.046875, 186.541797
   46,    2.52, 0.054688, 186.745605
   46,    2.88, 0.062500, 186.529199
   46,    3.59, 0.078125, 186.748242
   46,    3.95, 0.085938, 186.450879
   46,    4.67, 0.101562, 186.784375
   46,    5.75, 0.125000, 186.511035
   46,    6.83, 0.148438, 186.703809
   46,    8.27, 0.179688, 186.727832
   46,    9.70, 0.210938, 186.794336
   46,   11.50, 0.250000, 186.473535
   46,   13.66, 0.296875, 186.773633
   46,   16.17, 0.351562, 186.522754
   46,   19.41, 0.421875, 186.878027
   46,   23.00, 0.500000, 186.538184
   46,   27.31, 0.593750, 186.890918
   46,   32.70, 0.710938, 187.020605
   46,   38.81, 0.843750, 186.550391
   46,   46.00, 1.000000, 186.449805
   46,   54.62, 1.187500, 186.734766
   46,   65.05, 1.414062, 186.638672
   46,   77.27, 1.679688, 186.814063
   46,   92.00, 2.000000, 186.536133
   46,  109.25, 2.375000, 186.729688
   46,  130.09, 2.828125, 186.593359
   46,  154.89, 3.367188, 186.735547
   46,  184.00, 4.000000, 186.485938
   46,  218.86, 4.757812, 186.736523
   46,  260.19, 5.656250, 186.347949
   46,  309.42, 6.726562, 186.791504
   46,  368.00, 8.000000, 186.442871
   46,  437.72, 9.515625, 186.649902
   46,  520.38, 11.312500, 186.237695
   46,  618.84, 13.453125, 186.940332
   46,  736.00, 16.000000, 186.495117
   46,  875.08, 19.023438, 186.837695
   46, 1040.75, 22.625000, 186.587207
   46, 1237.69, 26.906250, 186.778906
   46, 1472.00, 32.000000, 186.489160
   46, 1750.52, 38.054688, 187.037305
   46, 2081.86, 45.257812, 186.489355
   46, 2475.73, 53.820312, 191.083203
   46, 2944.00, 64.000000, 191.941504
   46, 3501.03, 76.109375, 193.363770
   46, 4163.36, 90.507812, 194.212207
   46, 4951.11, 107.632812, 195.635254
   46, 5888.00, 128.000000, 197.448145
   46, 7002.06, 152.218750, 197.828516
   46, 8326.72, 181.015625, 197.727148
   46, 9902.22, 215.265625, 197.517871
   46, 11776.00, 256.000000, 197.440039
   46, 14004.12, 304.437500, 197.583008
   46, 16653.80, 362.039062, 197.490527
   46, 19804.80, 430.539062, 197.379687
   46, 23552.00, 512.000000, 197.455566
   46, 28008.25, 608.875000, 197.557227
   46, 33307.59, 724.078125, 197.262109
   46, 39609.59, 861.078125, 197.359277
   46, 47104.00, 1024.000000, 197.491016
   46, 56016.50, 1217.750000, 197.357715
   46, 66615.19, 1448.156250, 197.360254
   46, 79219.19, 1722.156250, 197.497949
   46, 94208.00, 2048.000000, 197.449219
   46, 112033.00, 2435.500000, 197.416113
   46, 133230.38, 2896.312500, 197.437500
   46, 158438.38, 3444.312500, 197.749023
   46, 188416.00, 4096.000000, 197.396875
   46, 224065.64, 4870.992188, 197.466895
   46, 266460.39, 5792.617188, 197.606641
   46, 316876.75, 6888.625000, 197.681055
   46, 376832.00, 8192.000000, 197.512500
   46, 448131.28, 9741.984375, 197.320312
   46, 532920.78, 11585.234375, 197.378125
   46, 633753.50, 13777.250000, 197.727734
   46, 753664.00, 16384.000000, 197.457910
   46, 896262.56, 19483.968750, 197.358105
   46, 1065841.92, 23170.476562, 197.614160
   46, 1267506.64, 27554.492188, 197.647754
   46, 1507328.00, 32768.000000, 197.405566
   46, 1792525.12, 38967.937500, 197.535156
   46, -2062620.16, 46340.953125, OOM.
   46, -1659290.72, 55108.984375, OOM.
   47,    0.37, 0.007812, 186.937695
   47,    0.37, 0.007812, 187.087793
   47,    0.37, 0.007812, 186.930664
   47,    0.73, 0.015625, 187.049512
   47,    0.73, 0.015625, 186.893750
   47,    0.73, 0.015625, 187.055859
   47,    1.10, 0.023438, 186.430371
   47,    1.10, 0.023438, 186.615137
   47,    1.47, 0.031250, 186.459180
   47,    1.84, 0.039062, 186.675488
   47,    2.20, 0.046875, 186.607910
   47,    2.57, 0.054688, 186.807813
   47,    2.94, 0.062500, 186.556348
   47,    3.67, 0.078125, 186.732227
   47,    4.04, 0.085938, 186.496484
   47,    4.77, 0.101562, 186.788672
   47,    5.88, 0.125000, 186.531641
   47,    6.98, 0.148438, 186.748535
   47,    8.45, 0.179688, 186.725781
   47,    9.91, 0.210938, 186.768164
   47,   11.75, 0.250000, 186.471582
   47,   13.95, 0.296875, 186.815820
   47,   16.52, 0.351562, 186.534277
   47,   19.83, 0.421875, 186.894043
   47,   23.50, 0.500000, 186.539062
   47,   27.91, 0.593750, 186.880273
   47,   33.41, 0.710938, 187.010352
   47,   39.66, 0.843750, 186.540234
   47,   47.00, 1.000000, 186.481836
   47,   55.81, 1.187500, 186.678711
   47,   66.46, 1.414062, 186.671191
   47,   78.95, 1.679688, 186.875586
   47,   94.00, 2.000000, 186.540137
   47,  111.62, 2.375000, 186.745508
   47,  132.92, 2.828125, 186.547949
   47,  158.26, 3.367188, 186.738574
   47,  188.00, 4.000000, 186.488867
   47,  223.62, 4.757812, 186.790234
   47,  265.84, 5.656250, 186.386133
   47,  316.15, 6.726562, 186.841309
   47,  376.00, 8.000000, 186.495898
   47,  447.23, 9.515625, 186.654102
   47,  531.69, 11.312500, 186.328906
   47,  632.30, 13.453125, 186.961719
   47,  752.00, 16.000000, 186.538574
   47,  894.10, 19.023438, 186.818359
   47, 1063.38, 22.625000, 186.566895
   47, 1264.59, 26.906250, 186.844434
   47, 1504.00, 32.000000, 186.497266
   47, 1788.57, 38.054688, 187.066113
   47, 2127.12, 45.257812, 190.499219
   47, 2529.55, 53.820312, 191.216992
   47, 3008.00, 64.000000, 192.110742
   47, 3577.14, 76.109375, 193.515137
   47, 4253.87, 90.507812, 194.252344
   47, 5058.74, 107.632812, 195.739746
   47, 6016.00, 128.000000, 197.406641
   47, 7154.28, 152.218750, 197.840137
   47, 8507.73, 181.015625, 197.750195
   47, 10117.48, 215.265625, 197.563184
   47, 12032.00, 256.000000, 197.454590
   47, 14308.56, 304.437500, 197.605078
   47, 17015.84, 362.039062, 197.498437
   47, 20235.34, 430.539062, 197.385742
   47, 24064.00, 512.000000, 197.410645
   47, 28617.12, 608.875000, 197.561230
   47, 34031.67, 724.078125, 197.294238
   47, 40470.67, 861.078125, 197.403418
   47, 48128.00, 1024.000000, 197.494141
   47, 57234.25, 1217.750000, 197.440137
   47, 68063.34, 1448.156250, 197.349902
   47, 80941.34, 1722.156250, 197.565723
   47, 96256.00, 2048.000000, 197.491797
   47, 114468.50, 2435.500000, 197.533887
   47, 136126.69, 2896.312500, 197.422559
   47, 161882.69, 3444.312500, 197.772852
   47, 192512.00, 4096.000000, 197.456836
   47, 228936.63, 4870.992188, 197.447070
   47, 272253.01, 5792.617188, 197.583789
   47, 323765.38, 6888.625000, 197.645410
   47, 385024.00, 8192.000000, 197.503906
   47, 457873.27, 9741.984375, 197.335547
   47, 544506.02, 11585.234375, 197.358398
   47, 647530.75, 13777.250000, 197.778516
   47, 770048.00, 16384.000000, 197.409863
   47, 915746.53, 19483.968750, 197.380273
   47, 1089012.40, 23170.476562, 197.572754
   47, 1295061.13, 27554.492188, 197.624512
   47, 1540096.00, 32768.000000, 197.422656
   47, 1831493.06, 38967.937500, 197.524609
   47, -2016279.20, 46340.953125, OOM.
   47, -1604181.73, 55108.984375, OOM.
   48,    0.38, 0.007812, 186.894336
   48,    0.38, 0.007812, 187.055859
   48,    0.38, 0.007812, 186.897949
   48,    0.75, 0.015625, 187.040625
   48,    0.75, 0.015625, 186.841309
   48,    0.75, 0.015625, 187.023242
   48,    1.12, 0.023438, 186.405664
   48,    1.12, 0.023438, 186.547559
   48,    1.50, 0.031250, 186.510742
   48,    1.88, 0.039062, 186.688574
   48,    2.25, 0.046875, 186.589453
   48,    2.62, 0.054688, 186.755566
   48,    3.00, 0.062500, 186.523145
   48,    3.75, 0.078125, 186.709082
   48,    4.12, 0.085938, 186.460352
   48,    4.88, 0.101562, 186.805371
   48,    6.00, 0.125000, 186.487695
   48,    7.12, 0.148438, 186.737988
   48,    8.62, 0.179688, 186.699023
   48,   10.12, 0.210938, 186.812207
   48,   12.00, 0.250000, 186.499902
   48,   14.25, 0.296875, 186.807227
   48,   16.88, 0.351562, 186.530078
   48,   20.25, 0.421875, 186.856934
   48,   24.00, 0.500000, 186.469824
   48,   28.50, 0.593750, 186.853809
   48,   34.12, 0.710938, 186.971973
   48,   40.50, 0.843750, 1801439850528954.500000
   48,   48.00, 1.000000, 186.516504
   48,   57.00, 1.187500, 186.683887
   48,   67.88, 1.414062, 186.684473
   48,   80.62, 1.679688, 186.841016
   48,   96.00, 2.000000, 186.506055
   48,  114.00, 2.375000, 186.733887
   48,  135.75, 2.828125, 186.554492
   48,  161.62, 3.367188, 186.740527
   48,  192.00, 4.000000, 186.504785
   48,  228.38, 4.757812, 186.739355
   48,  271.50, 5.656250, 186.372852
   48,  322.88, 6.726562, 186.837402
   48,  384.00, 8.000000, 186.476758
   48,  456.75, 9.515625, 186.627832
   48,  543.00, 11.312500, 186.249316
   48,  645.75, 13.453125, 186.908984
   48,  768.00, 16.000000, 186.485645
   48,  913.12, 19.023438, 186.839941
   48, 1086.00, 22.625000, 186.538574
   48, 1291.50, 26.906250, 186.785352
   48, 1536.00, 32.000000, 186.493848
   48, 1826.62, 38.054688, 186.976953
   48, 2172.38, 45.257812, 190.436816
   48, 2583.38, 53.820312, 191.111816
   48, 3072.00, 64.000000, 191.993652
   48, 3653.25, 76.109375, 193.359668
   48, 4344.38, 90.507812, 194.303418
   48, 5166.38, 107.632812, 195.801660
   48, 6144.00, 128.000000, 197.399121
   48, 7306.50, 152.218750, 197.794922
   48, 8688.75, 181.015625, 197.676367
   48, 10332.75, 215.265625, 197.570605
   48, 12288.00, 256.000000, 197.458301
   48, 14613.00, 304.437500, 197.606934
   48, 17377.88, 362.039062, 197.488281
   48, 20665.88, 430.539062, 197.362598
   48, 24576.00, 512.000000, 197.451855
   48, 29226.00, 608.875000, 197.479980
   48, 34755.75, 724.078125, 197.323926
   48, 41331.75, 861.078125, 197.388965
   48, 49152.00, 1024.000000, 197.452734
   48, 58452.00, 1217.750000, 197.430957
   48, 69511.50, 1448.156250, 197.312598
   48, 82663.50, 1722.156250, 197.556348
   48, 98304.00, 2048.000000, 197.441016
   48, 116904.00, 2435.500000, 197.466602
   48, 139023.00, 2896.312500, 197.398047
   48, 165327.00, 3444.312500, 197.672168
   48, 196608.00, 4096.000000, 197.402539
   48, 233807.62, 4870.992188, 197.414648
   48, 278045.62, 5792.617188, 197.552344
   48, 330654.00, 6888.625000, 197.653223
   48, 393216.00, 8192.000000, 197.446387
   48, 467615.25, 9741.984375, 197.374414
   48, 556091.25, 11585.234375, 197.369824
   48, 661308.00, 13777.250000, 197.771875
   48, 786432.00, 16384.000000, 197.401172
   48, 935230.50, 19483.968750, 197.411621
   48, 1112182.88, 23170.476562, 197.607617
   48, 1322615.62, 27554.492188, 197.645605
   48, 1572864.00, 32768.000000, 197.450879
   48, 1870461.00, 38967.937500, 197.493164
   48, -1969938.25, 46340.953125, OOM.
   48, -1549072.75, 55108.984375, OOM.
   49,    0.38, 0.007812, 186.833008
   49,    0.38, 0.007812, 187.015723
   49,    0.38, 0.007812, 186.828613
   49,    0.77, 0.015625, 187.007129
   49,    0.77, 0.015625, 186.782422
   49,    0.77, 0.015625, 186.983496
   49,    1.15, 0.023438, 186.325098
   49,    1.15, 0.023438, 186.504004
   49,    1.53, 0.031250, 186.468066
   49,    1.91, 0.039062, 186.695410
   49,    2.30, 0.046875, 186.539355
   49,    2.68, 0.054688, 186.820508
   49,    3.06, 0.062500, 186.450781
   49,    3.83, 0.078125, 186.698340
   49,    4.21, 0.085938, 186.407227
   49,    4.98, 0.101562, 186.807422
   49,    6.12, 0.125000, 186.458203
   49,    7.27, 0.148438, 186.723145
   49,    8.80, 0.179688, 186.687793
   49,   10.34, 0.210938, 186.789258
   49,   12.25, 0.250000, 186.463281
   49,   14.55, 0.296875, 186.785059
   49,   17.23, 0.351562, 186.492773
   49,   20.67, 0.421875, 186.796582
   49,   24.50, 0.500000, 186.451660
   49,   29.09, 0.593750, 186.845508
   49,   34.84, 0.710938, 186.921582
   49,   41.34, 0.843750, 186.493652
   49,   49.00, 1.000000, 186.503711
   49,   58.19, 1.187500, 186.631152
   49,   69.29, 1.414062, 186.640234
   49,   82.30, 1.679688, 186.854883
   49,   98.00, 2.000000, 186.510840
   49,  116.38, 2.375000, 186.724121
   49,  138.58, 2.828125, 186.565918
   49,  164.99, 3.367188, 186.704883
   49,  196.00, 4.000000, 186.516895
   49,  233.13, 4.757812, 186.709668
   49,  277.16, 5.656250, 186.353320
   49,  329.60, 6.726562, 186.803418
   49,  392.00, 8.000000, 186.494141
   49,  466.27, 9.515625, 186.627246
   49,  554.31, 11.312500, 186.303320
   49,  659.20, 13.453125, 186.880664
   49,  784.00, 16.000000, 186.508789
   49,  932.15, 19.023438, 186.821094
   49, 1108.62, 22.625000, 186.572852
   49, 1318.41, 26.906250, 186.758887
   49, 1568.00, 32.000000, 186.510547
   49, 1864.68, 38.054688, 187.023340
   49, 2217.63, 45.257812, 190.354492
   49, 2637.20, 53.820312, 191.263867
   49, 3136.00, 64.000000, 192.096094
   49, 3729.36, 76.109375, 193.373828
   49, 4434.88, 90.507812, 194.097949
   49, 5274.01, 107.632812, 195.862891
   49, 6272.00, 128.000000, 197.395117
   49, 7458.72, 152.218750, 197.808984
   49, 8869.77, 181.015625, 197.689844
   49, 10548.02, 215.265625, 197.557129
